rl1,-111.436,-111.033,-110.793,-110.333,-109.642,-107.464,-100.562,-92.1412,-85.7155,-80.229,-77.2842,-78.5127,-83.8197,-90.7784,-96.7946,-100.926,-103.451,-105.052,-106.335,-107.782,-109.905,-113.13,-118.098,-125.225,-134.468,-143.739,-151.641,-158.99,-165.172,-169.391,-170.654,-166.58,-155.296,-144.728,-138.085,-135.423,-134.278,-131.459,-125.164,-119.253,-114.95,-111.911,-109.142,-106.696,-104.837,-103.497,-102.781,-102.638,-102.984,-103.769,-104.999,-106.502,-108.196,-109.952,-109.952,-109.952,-108.779,-105.08,-100.952,-96.6743,-92.7238,-89.6712,-87.833,-90.0519,-94.1325,-99.3166,-104.591,-109.121,-113.446,-115.931,-117.995,-118.386,-115.653,-111.391,-109.882,-109.433,-109.506,-109.935,-110.555,-111.179,-111.654,-112.756,-113.853,-114.938,-115.979,-116.93,-117.812,-117.812,-117.812,-117.812,-117.812,-117.812,-117.812,-93.9091,-93.9066,-93.9044,-93.9092,-93.9128,-93.902,-93.8945,-93.9114,-93.9197,-93.8866,-93.8712,-93.9311,-93.9506,-93.8424,-93.8137,-94.0114,-94.0387,-93.6861,-93.8392,-94.8958,-97.5735,-102.873,-108.375,-114.061,-119.023,-123.222,-127.25,-131.105,-134.569,-137.72,-140.651,-143.432,-146.015,-148.485,-150.781,-152.998,-154.987,-156.889,-158.43,-159.833,-160.215,-160.326,-160.288,-160.218,-160.199,-160.191,-160.189,-160.19,-160.221,-160.255,-160.402,-160.554,-160.719,-160.891,-161.103,-161.316,-161.494,-161.666,-161.777,-161.615,-160.103,-159.37,-161.416,-161.486,-156.187,-148.615,-135.453,-124.981,-119.734,-116.015,-114.998,-114.261,-113.936,-113.905,-114.221,-113.601,-111.967,-110.476,-109.111,-107.9,-106.798,-105.875,-105.06,-104.292,-103.534,-103.186,-103.007,-106.011,-110.242,-115.699,-121.483,-125.771,-129.711,-130.915,-131.597,-127.711,-123.362,-117.898,-112.463,-112.463,-112.463,-114.542,-114.54,-114.539,-114.543,-114.546,-114.539,-114.534,-114.547,-114.553,-114.529,-114.519,-114.564,-114.58,-114.499,-114.477,-114.624,-114.643,-114.378,-114.493,-115.28,-117.302,-121.099,-124.868,-128.557,-131.557,-133.991,-136.291,-138.515,-140.665,-142.845,-145.443,-148.417,-152.034,-156.074,-160.248,-163.844,-165.925,-166.046,-164.619,-162.007,-161.056,-160.726,-160.871,-161.132,-161.246,-161.339,-161.479,-161.627,-161.726,-161.824,-162.009,-162.197,-162.356,-162.52,-162.702,-162.883,-163.01,-163.126,-163.155,-162.886,-161.145,-160.196,-162.069,-162.001,-156.676,-149.083,-135.916,-125.442,-120.195,-116.479,-115.475,-114.743,-114.4,-114.363,-114.683,-114.057,-112.41,-110.923,-109.579,-108.659,-108.046,-107.76,-107.693,-107.4,-106.987,-106.72,-106.515,-109.16,-112.901,-117.767,-122.944,-126.724,-130.181,-131.063,-131.458,-127.558,-123.22,-117.829,-112.455,-112.455,-112.455,-87.7816,-84.4021,-80.9871,-78.624,-77.8062,-78.4542,-80.2794,-83.0444,-86.567,-90.3645,-94.5286,-99.2581,-104.759,-111.556,-119.454,-126.992,-132.865,-136.683,-136.416,-127.058,-104.914,-89.1266,-82.7624,-80.4292,-78.7119,-77.539,-77.4077,-78.6672,-81.2449,-84.7592,-88.8256,-93.275,-98.1166,-103.959,-110.13,-117.255,-124.636,-130.515,-132.941,-133.379,-133.423,-126.109,-112.448,-97.5445,-97.5445,-97.5445,-111.877,-109.807,-107.944,-106.572,-105.267,-102.929,-96.5373,-91.1727,-88.7398,-88.2443,-88.5352,-88.8782,-89.0683,-89.2696,-89.5769,-89.9663,-90.3107,-90.3141,-89.8743,-89.4481,-89.086,-88.8202,-88.7332,-88.9748,-89.1556,-89.4247,-89.8208,-90.2387,-90.4457,-90.1043,-89.524,-89.0553,-88.7992,-88.4301,-88.7612,-88.9173,-89.8999,-93.5942,-100.951,-105.792,-106.459,-108.003,-110.013,-110.013,-110.013,-97.4883,-94.0894,-90.9548,-88.0338,-85.4353,-83.7816,-87.3441,-91.6582,-95.9812,-100.498,-105.243,-110.715,-117.944,-125.699,-132.161,-136.003,-137.59,-137.621,-136.693,-135.185,-133.249,-130.918,-128.265,-125.506,-122.636,-120.32,-118.948,-117.976,-117.091,-116.201,-115.211,-114.185,-113.116,-111.908,-110.212,-108.211,-105.691,-102.491,-99.6366,-96.4974,-92.5389,-88.665,-84.8866,-81.8559,-79.1596,-79.6851,-84.6309,-90.0344,-95.1161,-100.381,-105.91,-111.86,-118.98,-126.341,-132.674,-136.699,-138.119,-137.775,-136.51,-134.844,-132.857,-130.537,-127.92,-125.146,-122.409,-120.134,-118.874,-118.483,-118.554,-118.618,-118.299,-117.626,-116.627,-115.2,-113.276,-110.817,-107.644,-103.674,-99.4517,-95.2167,-91.3281,-87.7564,-84.2835,-81.4949,-79.071,-80.6548,-85.9378,-90.9164,-96.2843,-101.515,-107.072,-113.486,-121.616,-129.044,-134.34,-137.074,-137.843,-137.378,-136.113,-134.433,-132.299,-129.849,-127.127,-124.267,-121.542,-119.608,-118.533,-117.594,-116.71,-115.798,-114.78,-113.725,-112.618,-111.219,-109.408,-107.218,-104.395,-101.237,-98.3599,-94.8962,-90.8625,-87.0077,-83.5587,-80.5677,-79.0347,-81.8359,-86.9834,-92.08,-97.4056,-102.688,-108.377,-114.759,-122.073,-129.426,-134.854,-137.731,-138.202,-137.343,-135.816,-134.088,-131.984,-129.425,-126.692,-123.804,-121.123,-119.118,-118.134,-117.8,-117.568,-117.006,-116.018,-114.84,-113.559,-112.089,-110.376,-108.345,-105.808,-102.785,-99.3828,-95.9689,-92.8256,-89.9274,-87.3945,-85.1402,-83.7785,-84.8366,-86.9423,-89.0217,-90.8572,-92.2168,-93.1586,-93.9097,-94.51,-95.0201,-95.4439,-95.8244,-96.1915,-96.5727,-96.9862,-97.4492,-97.4877,-97.4877,-101.563,-102.723,-103.765,-104.851,-106.036,-107.646,-110.378,-114.856,-120.716,-126.855,-133.286,-140.181,-147.288,-153.558,-157.08,-154.471,-145.633,-134.04,-123.546,-115.674,-109.039,-104.301,-101.231,-99.2347,-98.0546,-97.5977,-97.7815,-98.6595,-99.8654,-101.076,-102.184,-103.234,-104.334,-105.521,-106.778,-109.134,-112.987,-118.174,-124.246,-130.637,-137.231,-144.364,-150.974,-155.554,-155.859,-150.199,-138.991,-127.491,-118.915,-111.767,-106.191,-102.301,-99.8928,-98.3589,-97.6587,-97.7103,-98.4294,-99.5289,-100.691,-100.691,-100.691,-87.782,-84.3991,-80.3258,-78.472,-79.615,-83.1941,-88.3496,-94.1956,-100.678,-108.975,-119.12,-129.621,-135.959,-135.946,-125.466,-105.917,-86.9182,-79.8225,-76.7305,-90.7202,-110.42,-120.781,-117.388,-106.219,-90.1599,-84.7037,-82.8652,-81.7623,-80.6055,-80.1038,-79.4658,-78.8999,-78.2822,-77.6811,-77.1643,-76.7156,-76.4428,-76.3494,-76.4758,-76.8517,-76.8517,-76.8517,-87.7829,-84.4033,-80.987,-78.6235,-77.8055,-78.4535,-80.2801,-83.0413,-86.5692,-90.361,-94.5296,-99.2627,-104.746,-111.563,-120.31,-129.039,-133.453,-131.132,-121.854,-108.881,-97.1482,-89.6891,-85.8075,-83.0024,-80.2773,-78.2708,-77.4899,-78.3908,-80.8998,-84.5217,-88.7342,-93.3583,-98.6136,-105.121,-111.061,-116.169,-120.657,-124.665,-127.802,-128.809,-123.031,-108.413,-95.4701,-88.9447,-88.9447,-88.9447,-97.4887,-103.642,-110.109,-116.59,-123.027,-129.436,-135.723,-141.599,-147.205,-152.173,-156.486,-159.452,-160.827,-161.019,-160.456,-157.939,-155.326,-156.703,-161.921,-168.38,-172.809,-172.95,-166.559,-158.565,-156.796,-161.073,-167.805,-172.887,-172.767,-165.084,-157.674,-158.204,-164.371,-171.864,-176.743,-175.72,-167.924,-158.887,-155.573,-155.872,-156.861,-156.034,-151.98,-145.329,-137.555,-129.645,-123.333,-119.269,-117.151,-115.801,-113.866,-110.117,-105.605,-100.275,-96.5627,-95.422,-95.8365,-96.2621,-96.5011,-96.6325,-96.5852,-96.4514,-96.246,-95.9942,-95.7291,-95.4759,-95.2702,-95.1408,-95.1199,-95.2077,-95.3825,-95.6122,-95.8679,-96.1448,-96.4331,-96.7089,-96.9642,-97.1927,-97.3769,-97.3769,-97.3769,-97.489,-99.215,-100.813,-102.242,-103.603,-104.868,-106.113,-107.321,-108.53,-109.544,-109.844,-109.927,-109.98,-110.053,-110.186,-110.431,-110.844,-111.503,-112.385,-113.381,-114.341,-115.149,-115.675,-115.232,-112.908,-109.334,-106.509,-105.337,-105.163,-105.38,-105.789,-106.398,-106.591,-106.142,-105.661,-105.232,-104.841,-104.466,-104.083,-103.665,-103.328,-103.202,-103.167,-103.26,-103.376,-103.567,-103.919,-104.314,-104.743,-105.161,-105.565,-105.918,-106.21,-106.409,-106.502,-106.489,-106.367,-106.094,-105.707,-105.257,-104.777,-104.315,-103.918,-103.628,-103.487,-103.482,-103.614,-103.895,-104.284,-104.744,-105.222,-105.683,-106.072,-106.358,-106.486,-106.505,-106.421,-106.224,-105.942,-105.594,-105.194,-104.772,-104.348,-103.931,-103.584,-102.939,-101.986,-101,-100.006,-99.0677,-98.3303,-97.8365,-97.6545,-97.7914,-98.2066,-98.5115,-98.7639,-99.3021,-100.072,-101.023,-102.115,-103.283,-104.48,-105.658,-106.578,-106.708,-106.31,-105.85,-105.324,-104.755,-104.143,-103.513,-102.866,-102.23,-101.618,-101.019,-100.467,-99.9492,-99.4866,-99.0604,-98.6866,-98.3437,-98.0489,-97.7698,-97.5145,-97.5145,-101.563,-102.723,-103.765,-104.851,-106.036,-107.646,-110.378,-114.856,-120.716,-126.855,-133.286,-140.181,-147.288,-153.558,-157.08,-154.471,-145.633,-134.04,-123.546,-115.674,-109.039,-104.301,-101.231,-99.2347,-98.0546,-97.5977,-97.7815,-98.6595,-99.8654,-101.076,-102.184,-103.234,-104.334,-105.521,-106.778,-109.134,-112.987,-118.174,-124.246,-130.637,-137.231,-144.364,-150.974,-155.554,-155.859,-150.199,-138.991,-127.491,-118.915,-111.767,-106.191,-102.301,-99.8928,-98.3589,-97.6587,-97.7103,-98.4294,-99.5289,-100.691,-100.691,-100.691,-101.563,-102.453,-103.539,-104.828,-106.326,-107.939,-109.671,-115.355,-120.964,-126.502,-131.966,-137.187,-142.361,-147.488,-152.569,-157.603,-147.016,-136.546,-126.199,-119.229,-112.382,-105.659,-103.629,-101.602,-99.579,-97.587,-98.3829,-99.1784,-99.9735,-100.768,-101.563,-102.464,-103.534,-104.776,-106.267,-107.896,-109.671,-115.355,-120.964,-126.502,-131.966,-137.187,-142.361,-147.488,-152.569,-157.603,-147.183,-136.76,-126.336,-119.251,-112.352,-105.636,-103.617,-101.598,-99.5788,-97.5871,-98.3829,-99.1784,-99.9735,-100.768,-101.563,-101.563,-102.723,-103.765,-104.851,-106.036,-107.646,-110.378,-114.856,-120.716,-126.855,-133.286,-140.181,-147.288,-153.558,-157.08,-154.471,-145.633,-134.04,-123.546,-115.674,-109.039,-104.301,-101.231,-99.2347,-98.0546,-97.5977,-97.7815,-98.6595,-99.8654,-101.076,-102.184,-103.234,-104.334,-105.521,-106.778,-109.134,-112.987,-118.174,-124.246,-130.637,-137.231,-144.364,-150.974,-155.554,-155.859,-150.199,-138.991,-127.491,-118.915,-111.767,-106.191,-102.301,-99.8928,-98.3589,-97.6587,-97.7103,-98.4294,-99.5289,-100.691,-100.691,-100.691,-101.563,-102.723,-103.765,-104.851,-106.036,-107.646,-110.378,-114.856,-120.716,-126.855,-133.286,-140.181,-147.288,-153.558,-157.08,-154.471,-145.633,-134.04,-123.546,-115.674,-109.039,-104.301,-101.231,-99.2347,-98.0546,-97.5977,-97.7815,-98.6595,-99.8654,-101.076,-102.184,-103.234,-104.334,-105.521,-106.778,-109.134,-112.987,-118.174,-124.246,-130.637,-137.231,-144.364,-150.974,-155.554,-155.859,-150.199,-138.991,-127.491,-118.915,-111.767,-106.191,-102.301,-99.8928,-98.3589,-97.6587,-97.7103,-98.4294,-99.5289,-100.691,-100.691,-100.691,-121.236,-119.765,-118.563,-116.632,-117.558,-121.842,-127.257,-131.438,-133.081,-131.887,-128.384,-124.639,-123.337,-123.56,-123.839,-123.766,-123.529,-123.083,-122.527,-121.967,-121.448,-121.064,-120.854,-120.804,-120.873,-121.003,-121.141,-121.141,-122.726,-123.357,-123.864,-124.248,-124.51,-124.633,-124.581,-124.341,-123.928,-123.374,-122.708,-121.879,-120.88,-119.864,-118.557,-117.835,-118.59,-119.679,-119.017,-118.185,-117.897,-118.215,-118.864,-119.786,-120.747,-121.613,-122.304,-122.304,-82.4458,-87.0552,-91.5421,-95.9488,-100.498,-105.402,-110.94,-118.334,-126.27,-132.313,-135.963,-137.319,-137.078,-136.127,-135.314,-134.673,-133.987,-133.223,-132.411,-131.554,-130.497,-129.174,-127.968,-126.838,-125.703,-124.545,-123.416,-122.277,-120.813,-118.904,-116.643,-113.957,-110.863,-107.754,-104.123,-100.01,-96.1032,-92.4978,-89.1678,-86.8073,-88.127,-92.2116,-96.0008,-99.996,-104.286,-109.128,-115.091,-122.394,-129.694,-134.845,-137.29,-137.505,-136.561,-135.576,-135.055,-134.63,-134.139,-133.633,-133.077,-132.345,-131.288,-130.474,-129.943,-129.286,-128.307,-126.978,-125.429,-123.718,-121.673,-119.391,-116.361,-112.418,-107.877,-103.343,-98.8835,-94.867,-91.0436,-87.4959,-84.4544,-84.4544,-84.4544,-84.0245,-85.9414,-88.5332,-91.7484,-95.3412,-99.1272,-103.235,-107.549,-111.713,-115.281,-118.107,-120.286,-121.963,-123.044,-123.817,-124.232,-124.277,-124.153,-124.225,-125.137,-126.761,-128.509,-130.242,-131.907,-133.45,-134.759,-136.033,-137.257,-137.825,-136.912,-133.699,-127.542,-119.932,-112.902,-107.155,-102.388,-98.0088,-93.8453,-89.6842,-86.1403,-86.6294,-89.7042,-92.9741,-96.33,-99.5297,-102.584,-105.428,-108.433,-111.602,-114.225,-117.126,-119.449,-121.016,-122.057,-122.751,-123.1,-123.321,-123.852,-125.045,-126.677,-128.422,-130.03,-131.643,-133.133,-134.421,-135.597,-136.678,-137.507,-137.398,-135.151,-130.28,-123.325,-115.651,-108.867,-103.909,-99.3518,-95.1234,-90.9822,-87.0176,-87.0176,-87.0176,-84.0245,-88.2997,-92.4422,-96.6516,-101.004,-105.617,-110.835,-118.281,-126.049,-132.295,-136.068,-137.496,-137.344,-136.318,-135.194,-133.964,-132.589,-131.077,-129.474,-127.82,-126.352,-125.157,-124.116,-123.136,-122.153,-121.07,-119.952,-118.777,-117.337,-115.523,-113.306,-110.621,-107.288,-104.32,-100.807,-96.8275,-92.9563,-89.4193,-86.5368,-85.1516,-87.1975,-91.1957,-95.2757,-99.5195,-103.968,-109.103,-115.404,-122.593,-129.742,-135.32,-137.654,-137.723,-136.802,-135.563,-134.302,-132.946,-131.34,-129.602,-127.834,-126.137,-124.768,-124.084,-124.191,-124.329,-124.128,-123.568,-122.675,-121.436,-119.633,-117.19,-114.077,-110.267,-106.031,-101.774,-97.7317,-93.9664,-90.5233,-87.5852,-85.3394,-85.3394,-85.3394
